"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Thu Jul 16 2026 12:59:00 GMT+0530 (India Standard Time)","167.65","168.45","166.65","168.30","157.52","170.33","144.71","183.14","131.90","195.95","119.09","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6724250.00","107445.00"
"Thu Jul 16 2026 13:00:00 GMT+0530 (India Standard Time)","168.30","177.80","168.30","176.40","157.76","170.63","144.89","183.50","132.02","196.37","119.15","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6693830.00","853905.00"
"Thu Jul 16 2026 13:01:00 GMT+0530 (India Standard Time)","176.40","176.60","167.40","167.40","157.86","170.72","144.99","183.59","132.12","196.46","119.25","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6550180.00","457145.00"
"Thu Jul 16 2026 13:02:00 GMT+0530 (India Standard Time)","167.40","171.10","166.20","170.00","157.89","170.76","145.03","183.62","132.17","196.48","119.30","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6477575.00","208715.00"
"Thu Jul 16 2026 13:03:00 GMT+0530 (India Standard Time)","170.00","170.95","168.70","170.05","157.91","170.78","145.05","183.64","132.19","196.50","119.33","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6454955.00","101335.00"
"Thu Jul 16 2026 13:04:00 GMT+0530 (India Standard Time)","170.05","171.30","163.90","164.05","157.95","170.80","145.10","183.64","132.25","196.49","119.41","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6446895.00","242905.00"
"Thu Jul 16 2026 13:05:00 GMT+0530 (India Standard Time)","164.05","167.70","164.05","167.50","157.97","170.81","145.14","183.65","132.30","196.48","119.46","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6396130.00","175500.00"
"Thu Jul 16 2026 13:06:00 GMT+0530 (India Standard Time)","167.50","168.70","165.15","166.00","157.99","170.82","145.16","183.65","132.33","196.48","119.50","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6374745.00","120185.00"
"Thu Jul 16 2026 13:07:00 GMT+0530 (India Standard Time)","166.00","168.45","164.60","166.40","158.00","170.83","145.18","183.65","132.35","196.48","119.53","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6389370.00","93340.00"
"Thu Jul 16 2026 13:08:00 GMT+0530 (India Standard Time)","166.65","166.90","164.30","164.65","158.01","170.83","145.19","183.65","132.37","196.47","119.56","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6396520.00","77805.00"
"Thu Jul 16 2026 13:09:00 GMT+0530 (India Standard Time)","165.00","167.10","164.40","166.80","158.03","170.84","145.21","183.65","132.40","196.46","119.59","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6403085.00","97110.00"
"Thu Jul 16 2026 13:10:00 GMT+0530 (India Standard Time)","166.35","170.70","165.55","170.20","158.06","170.86","145.25","183.67","132.44","196.48","119.63","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6389240.00","173875.00"
"Thu Jul 16 2026 13:11:00 GMT+0530 (India Standard Time)","169.90","171.35","168.45","171.25","158.08","170.89","145.28","183.70","132.47","196.50","119.66","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6388980.00","138840.00"
"Thu Jul 16 2026 13:12:00 GMT+0530 (India Standard Time)","170.70","171.75","168.00","168.00","158.10","170.91","145.30","183.71","132.50","196.51","119.69","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6371365.00","112775.00"
"Thu Jul 16 2026 13:13:00 GMT+0530 (India Standard Time)","168.60","169.00","166.20","167.75","158.12","170.92","145.32","183.72","132.52","196.52","119.72","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6365645.00","104130.00"
"Thu Jul 16 2026 13:14:00 GMT+0530 (India Standard Time)","167.95","170.00","165.25","170.00","158.14","170.93","145.34","183.73","132.55","196.52","119.75","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6346405.00","101335.00"
"Thu Jul 16 2026 13:15:00 GMT+0530 (India Standard Time)","169.95","178.55","169.80","177.10","158.26","171.09","145.43","183.92","132.60","196.75","119.77","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6344520.00","458835.00"
"Thu Jul 16 2026 13:16:00 GMT+0530 (India Standard Time)","177.10","178.65","173.35","174.45","158.34","171.20","145.49","184.05","132.64","196.91","119.78","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6313450.00","302185.00"
"Thu Jul 16 2026 13:17:00 GMT+0530 (India Standard Time)","174.45","176.60","173.60","175.80","158.38","171.24","145.51","184.11","132.65","196.97","119.79","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6282185.00","120965.00"
"Thu Jul 16 2026 13:18:00 GMT+0530 (India Standard Time)","175.80","178.00","173.75","174.90","158.44","171.32","145.56","184.20","132.67","197.08","119.79","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6275620.00","218335.00"
"Thu Jul 16 2026 13:19:00 GMT+0530 (India Standard Time)","174.90","175.00","173.50","173.50","158.45","171.34","145.57","184.22","132.69","197.11","119.80","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6220890.00","71370.00"
"Thu Jul 16 2026 13:20:00 GMT+0530 (India Standard Time)","173.50","174.75","170.70","170.70","158.49","171.38","145.61","184.27","132.72","197.15","119.83","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6205680.00","172640.00"
"Thu Jul 16 2026 13:21:00 GMT+0530 (India Standard Time)","170.70","173.50","170.00","171.45","158.52","171.40","145.63","184.29","132.74","197.18","119.85","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6156085.00","111345.00"
"Thu Jul 16 2026 13:22:00 GMT+0530 (India Standard Time)","171.45","174.90","170.30","174.90","158.53","171.42","145.64","184.31","132.75","197.20","119.86","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6146530.00","79495.00"
"Thu Jul 16 2026 13:23:00 GMT+0530 (India Standard Time)","175.25","177.00","173.95","175.85","158.57","171.48","145.67","184.38","132.77","197.28","119.87","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6146465.00","153790.00"
"Thu Jul 16 2026 13:24:00 GMT+0530 (India Standard Time)","175.85","177.75","174.70","176.90","158.61","171.53","145.70","184.44","132.79","197.36","119.87","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","6158035.00","139750.00"
"Thu Jul 16 2026 13:25:00 GMT+0530 (India Standard Time)","176.90","184.60","176.85","182.45","158.89","171.96","145.82","185.04","132.74","198.11","119.67","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5946655.00","783640.00"
"Thu Jul 16 2026 13:26:00 GMT+0530 (India Standard Time)","182.65","186.90","182.65","182.85","159.10","172.32","145.88","185.54","132.66","198.76","119.44","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5887245.00","539825.00"
"Thu Jul 16 2026 13:27:00 GMT+0530 (India Standard Time)","182.85","185.45","182.45","184.70","159.20","172.49","145.91","185.77","132.62","199.06","119.34","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5827835.00","257140.00"
"Thu Jul 16 2026 13:28:00 GMT+0530 (India Standard Time)","184.70","184.70","181.65","182.15","159.28","172.61","145.94","185.94","132.61","199.28","119.27","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5800730.00","213785.00"
"Thu Jul 16 2026 13:29:00 GMT+0530 (India Standard Time)","182.10","184.20","181.90","182.50","159.32","172.69","145.96","186.05","132.60","199.41","119.24","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5728320.00","137995.00"
"Thu Jul 16 2026 13:30:00 GMT+0530 (India Standard Time)","182.50","203.85","182.50","199.15","159.96","174.02","145.90","188.07","131.84","202.13","117.78","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5646615.00","1176760.00"
"Thu Jul 16 2026 13:31:00 GMT+0530 (India Standard Time)","199.15","209.30","198.50","207.60","160.50","175.31","145.68","190.12","130.87","204.94","116.06","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5348460.00","810225.00"
"Thu Jul 16 2026 13:32:00 GMT+0530 (India Standard Time)","207.60","208.15","198.40","201.85","160.76","175.90","145.62","191.04","130.48","206.19","115.34","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5186090.00","427700.00"
"Thu Jul 16 2026 13:33:00 GMT+0530 (India Standard Time)","201.85","206.45","198.20","205.20","160.94","176.30","145.58","191.65","130.23","207.01","114.87","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5085925.00","285415.00"
"Thu Jul 16 2026 13:34:00 GMT+0530 (India Standard Time)","205.20","205.35","198.40","200.45","161.05","176.53","145.57","192.00","130.10","207.48","114.62","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5028400.00","182975.00"
"Thu Jul 16 2026 13:35:00 GMT+0530 (India Standard Time)","200.45","203.20","199.40","201.65","161.18","176.81","145.56","192.43","129.93","208.06","114.31","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","5008445.00","228865.00"
"Thu Jul 16 2026 13:36:00 GMT+0530 (India Standard Time)","201.65","203.10","199.90","201.35","161.26","176.96","145.55","192.67","129.85","208.38","114.14","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4975620.00","127725.00"
"Thu Jul 16 2026 13:37:00 GMT+0530 (India Standard Time)","201.35","216.40","201.35","212.50","161.60","177.77","145.43","193.95","129.25","210.12","113.08","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4986475.00","487565.00"
"Thu Jul 16 2026 13:38:00 GMT+0530 (India Standard Time)","212.45","219.00","212.45","216.70","161.94","178.63","145.26","195.32","128.57","212.01","111.88","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4920760.00","439985.00"
"Thu Jul 16 2026 13:39:00 GMT+0530 (India Standard Time)","217.05","218.25","214.80","216.65","162.18","179.21","145.15","196.25","128.11","213.28","111.08","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4828655.00","303030.00"
"Thu Jul 16 2026 13:40:00 GMT+0530 (India Standard Time)","216.80","231.75","216.50","226.00","162.68","180.54","144.82","198.39","126.97","216.25","109.11","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4760145.00","565045.00"
"Thu Jul 16 2026 13:41:00 GMT+0530 (India Standard Time)","225.65","231.80","223.95","231.50","162.94","181.24","144.64","199.53","126.35","217.83","108.05","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4668755.00","276835.00"
"Thu Jul 16 2026 13:42:00 GMT+0530 (India Standard Time)","229.25","231.90","224.60","225.30","163.16","181.82","144.51","200.47","125.86","219.13","107.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4602130.00","248235.00"
"Thu Jul 16 2026 13:43:00 GMT+0530 (India Standard Time)","225.25","227.10","222.80","226.40","163.33","182.23","144.43","201.13","125.53","220.02","106.63","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4569045.00","186875.00"
"Thu Jul 16 2026 13:44:00 GMT+0530 (India Standard Time)","226.00","232.55","225.15","230.80","163.59","182.91","144.27","202.23","124.96","221.54","105.64","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4541940.00","286000.00"
"Thu Jul 16 2026 13:45:00 GMT+0530 (India Standard Time)","231.05","231.05","220.65","225.80","163.87","183.58","144.15","203.29","124.44","223.01","104.73","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4497480.00","319540.00"
"Thu Jul 16 2026 13:46:00 GMT+0530 (India Standard Time)","225.80","226.45","220.30","222.60","163.98","183.84","144.12","203.70","124.26","223.56","104.40","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4411355.00","134420.00"
"Thu Jul 16 2026 13:47:00 GMT+0530 (India Standard Time)","222.60","226.60","222.00","222.00","164.09","184.09","144.08","204.09","124.08","224.10","104.08","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4339790.00","131105.00"
"Thu Jul 16 2026 13:48:00 GMT+0530 (India Standard Time)","222.00","225.00","221.40","222.65","164.17","184.28","144.06","204.40","123.94","224.51","103.83","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4293770.00","103545.00"
"Thu Jul 16 2026 13:49:00 GMT+0530 (India Standard Time)","222.65","225.85","222.00","223.30","164.23","184.42","144.04","204.61","123.85","224.80","103.66","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4278820.00","73255.00"
"Thu Jul 16 2026 13:50:00 GMT+0530 (India Standard Time)","223.30","223.70","219.45","220.10","164.33","184.65","144.02","204.96","123.70","225.28","103.39","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4268030.00","128700.00"
"Thu Jul 16 2026 13:51:00 GMT+0530 (India Standard Time)","220.50","221.60","209.35","209.35","164.50","184.98","144.02","205.45","123.54","225.93","103.06","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4211480.00","244920.00"
"Thu Jul 16 2026 13:52:00 GMT+0530 (India Standard Time)","209.35","212.70","208.70","211.95","164.60","185.18","144.03","205.76","123.45","226.34","102.87","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4126330.00","169130.00"
"Thu Jul 16 2026 13:53:00 GMT+0530 (India Standard Time)","211.55","215.30","205.30","214.20","164.73","185.42","144.04","206.11","123.34","226.80","102.65","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4101955.00","192920.00"
"Thu Jul 16 2026 13:54:00 GMT+0530 (India Standard Time)","214.20","214.55","209.50","209.60","164.79","185.53","144.04","206.28","123.30","227.02","102.55","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4095455.00","93860.00"
"Thu Jul 16 2026 13:55:00 GMT+0530 (India Standard Time)","209.50","210.00","204.90","204.90","164.86","185.66","144.06","206.46","123.26","227.26","102.46","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4098705.00","125320.00"
"Thu Jul 16 2026 13:56:00 GMT+0530 (India Standard Time)","205.30","205.30","197.80","203.40","164.99","185.88","144.11","206.76","123.23","227.64","102.35","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4089865.00","265915.00"
"Thu Jul 16 2026 13:57:00 GMT+0530 (India Standard Time)","203.40","205.75","202.00","203.90","165.05","185.97","144.13","206.90","123.21","227.82","102.29","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4087655.00","112970.00"
"Thu Jul 16 2026 13:58:00 GMT+0530 (India Standard Time)","203.90","203.90","200.55","200.55","165.09","186.04","144.15","206.98","123.20","227.93","102.26","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4098055.00","83070.00"
"Thu Jul 16 2026 13:59:00 GMT+0530 (India Standard Time)","200.80","202.75","194.60","195.75","165.17","186.16","144.19","207.14","123.21","228.12","102.23","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4094805.00","182390.00"
"Thu Jul 16 2026 14:00:00 GMT+0530 (India Standard Time)","195.75","200.00","193.15","195.80","165.25","186.26","144.24","207.27","123.23","228.28","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4129775.00","176735.00"
"Thu Jul 16 2026 14:01:00 GMT+0530 (India Standard Time)","195.80","198.00","194.45","196.25","165.29","186.32","144.26","207.35","123.23","228.38","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4145895.00","101205.00"
"Thu Jul 16 2026 14:02:00 GMT+0530 (India Standard Time)","196.25","199.10","190.45","193.60","165.36","186.41","144.31","207.46","123.26","228.51","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4137575.00","177255.00"
"Thu Jul 16 2026 14:03:00 GMT+0530 (India Standard Time)","193.60","196.40","192.30","195.35","165.41","186.48","144.34","207.54","123.27","228.61","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4131725.00","125060.00"
"Thu Jul 16 2026 14:04:00 GMT+0530 (India Standard Time)","195.35","198.95","194.00","196.50","165.46","186.55","144.37","207.64","123.28","228.73","102.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4137575.00","126165.00"
"Thu Jul 16 2026 14:05:00 GMT+0530 (India Standard Time)","196.50","197.35","191.90","191.95","165.49","186.59","144.40","207.69","123.30","228.79","102.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4136210.00","86775.00"
"Thu Jul 16 2026 14:06:00 GMT+0530 (India Standard Time)","191.95","193.85","188.35","188.90","165.55","186.66","144.44","207.77","123.34","228.87","102.23","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4145505.00","169195.00"
"Thu Jul 16 2026 14:07:00 GMT+0530 (India Standard Time)","188.90","195.20","188.40","194.80","165.59","186.71","144.47","207.82","123.35","228.94","102.24","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4150965.00","107250.00"
"Thu Jul 16 2026 14:08:00 GMT+0530 (India Standard Time)","194.15","197.45","192.45","197.45","165.63","186.76","144.50","207.90","123.37","229.03","102.23","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4156685.00","103220.00"
"Thu Jul 16 2026 14:09:00 GMT+0530 (India Standard Time)","198.20","198.60","195.65","198.00","165.69","186.84","144.53","208.00","123.38","229.16","102.22","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4167020.00","134160.00"
"Thu Jul 16 2026 14:10:00 GMT+0530 (India Standard Time)","198.00","199.90","196.55","196.55","165.76","186.94","144.57","208.13","123.39","229.32","102.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4164940.00","167830.00"
"Thu Jul 16 2026 14:11:00 GMT+0530 (India Standard Time)","195.75","196.75","193.95","195.65","165.79","186.99","144.59","208.19","123.40","229.38","102.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4195165.00","82550.00"
"Thu Jul 16 2026 14:12:00 GMT+0530 (India Standard Time)","195.65","196.65","193.85","194.50","165.82","187.02","144.61","208.23","123.41","229.44","102.20","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4180995.00","69680.00"
"Thu Jul 16 2026 14:13:00 GMT+0530 (India Standard Time)","194.95","195.10","190.55","193.00","165.86","187.08","144.64","208.29","123.43","229.51","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4170465.00","117065.00"
"Thu Jul 16 2026 14:14:00 GMT+0530 (India Standard Time)","193.00","196.90","193.00","195.70","165.90","187.13","144.67","208.36","123.44","229.59","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4149405.00","101335.00"
"Thu Jul 16 2026 14:15:00 GMT+0530 (India Standard Time)","195.20","196.30","194.05","194.95","165.92","187.15","144.68","208.39","123.45","229.62","102.21","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4151550.00","44005.00"
"Thu Jul 16 2026 14:16:00 GMT+0530 (India Standard Time)","194.60","194.60","189.00","189.30","165.96","187.20","144.72","208.44","123.48","229.69","102.23","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4139785.00","135265.00"
"Thu Jul 16 2026 14:17:00 GMT+0530 (India Standard Time)","189.30","191.50","181.55","181.90","166.02","187.25","144.78","208.49","123.55","229.73","102.31","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4148365.00","233675.00"
"Thu Jul 16 2026 14:18:00 GMT+0530 (India Standard Time)","181.90","188.60","181.00","185.80","166.07","187.30","144.84","208.53","123.61","229.76","102.38","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4133870.00","215735.00"
"Thu Jul 16 2026 14:19:00 GMT+0530 (India Standard Time)","185.95","188.40","185.30","187.20","166.10","187.33","144.87","208.56","123.64","229.79","102.41","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4136015.00","103155.00"
"Thu Jul 16 2026 14:20:00 GMT+0530 (India Standard Time)","186.70","192.60","186.70","190.95","166.14","187.38","144.91","208.61","123.68","229.85","102.44","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4139460.00","140205.00"
"Thu Jul 16 2026 14:21:00 GMT+0530 (India Standard Time)","190.20","195.65","189.50","195.00","166.22","187.47","144.96","208.72","123.71","229.98","102.46","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4123145.00","205140.00"
"Thu Jul 16 2026 14:22:00 GMT+0530 (India Standard Time)","195.00","195.75","192.80","193.95","166.29","187.56","145.01","208.83","123.74","230.10","102.47","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4151355.00","189735.00"
"Thu Jul 16 2026 14:23:00 GMT+0530 (India Standard Time)","193.95","195.30","191.40","194.40","166.31","187.59","145.03","208.87","123.75","230.15","102.48","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4155060.00","70655.00"
"Thu Jul 16 2026 14:24:00 GMT+0530 (India Standard Time)","194.40","195.15","191.85","194.00","166.34","187.63","145.05","208.91","123.77","230.20","102.48","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4160650.00","83850.00"
"Thu Jul 16 2026 14:25:00 GMT+0530 (India Standard Time)","194.00","197.00","192.50","194.80","166.38","187.68","145.09","208.98","123.79","230.28","102.49","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4151290.00","117260.00"
"Thu Jul 16 2026 14:26:00 GMT+0530 (India Standard Time)","194.25","196.90","194.05","195.55","166.42","187.73","145.11","209.04","123.80","230.35","102.49","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4146675.00","92690.00"
"Thu Jul 16 2026 14:27:00 GMT+0530 (India Standard Time)","195.85","198.55","193.80","198.55","166.46","187.79","145.14","209.12","123.81","230.44","102.49","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4149860.00","117455.00"
"Thu Jul 16 2026 14:28:00 GMT+0530 (India Standard Time)","198.55","200.60","196.05","197.50","166.54","187.90","145.19","209.26","123.83","230.61","102.47","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4127890.00","191880.00"
"Thu Jul 16 2026 14:29:00 GMT+0530 (India Standard Time)","197.50","198.00","194.05","195.00","166.58","187.95","145.21","209.32","123.84","230.68","102.47","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4118270.00","95940.00"
"Thu Jul 16 2026 14:30:00 GMT+0530 (India Standard Time)","195.00","195.00","190.00","190.60","166.64","188.01","145.26","209.39","123.88","230.77","102.50","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4096495.00","176020.00"
"Thu Jul 16 2026 14:31:00 GMT+0530 (India Standard Time)","190.60","193.85","190.00","192.70","166.67","188.05","145.29","209.44","123.90","230.82","102.52","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4063800.00","106340.00"
"Thu Jul 16 2026 14:32:00 GMT+0530 (India Standard Time)","192.70","193.35","185.60","187.35","166.71","188.10","145.33","209.48","123.94","230.87","102.56","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4050475.00","151255.00"
"Thu Jul 16 2026 14:33:00 GMT+0530 (India Standard Time)","187.35","193.45","187.05","191.15","166.74","188.13","145.35","209.52","123.96","230.91","102.57","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4037020.00","91455.00"
"Thu Jul 16 2026 14:34:00 GMT+0530 (India Standard Time)","191.15","191.55","187.80","191.25","166.76","188.15","145.37","209.54","123.98","230.93","102.59","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4023370.00","65195.00"
"Thu Jul 16 2026 14:35:00 GMT+0530 (India Standard Time)","190.55","192.60","189.30","191.10","166.77","188.17","145.38","209.56","123.99","230.95","102.60","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4016480.00","47385.00"
"Thu Jul 16 2026 14:36:00 GMT+0530 (India Standard Time)","191.10","194.30","189.00","193.40","166.80","188.19","145.40","209.59","124.00","230.99","102.61","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4017195.00","69225.00"
"Thu Jul 16 2026 14:37:00 GMT+0530 (India Standard Time)","193.40","193.85","192.00","193.10","166.82","188.22","145.42","209.62","124.02","231.02","102.62","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","4006860.00","59865.00"
"Thu Jul 16 2026 14:38:00 GMT+0530 (India Standard Time)","193.00","195.70","193.00","194.65","166.85","188.26","145.44","209.66","124.03","231.07","102.62","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3981835.00","85345.00"
"Thu Jul 16 2026 14:39:00 GMT+0530 (India Standard Time)","194.65","194.95","192.00","193.25","166.87","188.29","145.46","209.70","124.05","231.11","102.63","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3965975.00","75465.00"
"Thu Jul 16 2026 14:40:00 GMT+0530 (India Standard Time)","192.75","198.70","192.10","197.85","166.91","188.34","145.49","209.77","124.06","231.19","102.63","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3940300.00","111670.00"
"Thu Jul 16 2026 14:41:00 GMT+0530 (India Standard Time)","197.85","199.00","192.45","192.45","166.96","188.40","145.52","209.84","124.08","231.28","102.64","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3934580.00","129545.00"
"Thu Jul 16 2026 14:42:00 GMT+0530 (India Standard Time)","192.60","195.20","187.15","187.55","167.00","188.44","145.56","209.88","124.12","231.32","102.67","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3929705.00","134485.00"
"Thu Jul 16 2026 14:43:00 GMT+0530 (India Standard Time)","187.75","189.85","187.45","189.50","167.02","188.47","145.58","209.91","124.14","231.35","102.70","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3930420.00","89895.00"
"Thu Jul 16 2026 14:44:00 GMT+0530 (India Standard Time)","189.30","190.60","187.05","188.70","167.05","188.49","145.61","209.93","124.16","231.38","102.72","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3932695.00","93210.00"
"Thu Jul 16 2026 14:45:00 GMT+0530 (India Standard Time)","189.55","189.85","187.15","187.60","167.08","188.53","145.64","209.97","124.20","231.41","102.76","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3917225.00","133315.00"
"Thu Jul 16 2026 14:46:00 GMT+0530 (India Standard Time)","187.35","191.10","187.35","190.35","167.10","188.54","145.66","209.99","124.22","231.43","102.77","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3916510.00","57785.00"
"Thu Jul 16 2026 14:47:00 GMT+0530 (India Standard Time)","190.40","190.80","184.30","187.00","167.13","188.57","145.69","210.01","124.25","231.45","102.81","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3907865.00","123825.00"
"Thu Jul 16 2026 14:48:00 GMT+0530 (India Standard Time)","187.00","191.75","187.00","190.80","167.16","188.60","145.72","210.04","124.28","231.49","102.83","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3874195.00","97435.00"
"Thu Jul 16 2026 14:49:00 GMT+0530 (India Standard Time)","190.80","194.70","190.15","194.40","167.19","188.64","145.74","210.09","124.30","231.54","102.85","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3831230.00","99580.00"
"Thu Jul 16 2026 14:50:00 GMT+0530 (India Standard Time)","194.40","194.40","190.70","191.30","167.21","188.67","145.76","210.12","124.31","231.57","102.86","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3823755.00","72735.00"
"Thu Jul 16 2026 14:51:00 GMT+0530 (India Standard Time)","191.30","193.15","190.40","191.55","167.23","188.68","145.77","210.14","124.32","231.59","102.87","230.83","312.62","150.67","392.78","68.88","554.73","-93.07","3808090.00","42510.00"
