"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Thu Jul 16 2026 11:48:00 GMT+0530 (India Standard Time)","108.60","109.55","106.70","107.30","109.34","118.95","99.72","128.56","90.11","138.18","80.50","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9807720.00","163020.00"
"Thu Jul 16 2026 11:49:00 GMT+0530 (India Standard Time)","107.30","109.20","106.50","108.50","109.33","118.94","99.73","128.55","90.12","138.15","80.52","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9801415.00","121225.00"
"Thu Jul 16 2026 11:50:00 GMT+0530 (India Standard Time)","108.50","108.50","104.60","105.25","109.32","118.91","99.73","128.50","90.15","138.08","80.56","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9839895.00","321490.00"
"Thu Jul 16 2026 11:51:00 GMT+0530 (India Standard Time)","105.25","106.30","101.25","105.70","109.28","118.83","99.72","128.39","90.17","137.95","80.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9718995.00","669045.00"
"Thu Jul 16 2026 11:52:00 GMT+0530 (India Standard Time)","105.70","106.15","103.50","105.00","109.26","118.81","99.72","128.36","90.17","137.90","80.63","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9697220.00","217295.00"
"Thu Jul 16 2026 11:53:00 GMT+0530 (India Standard Time)","105.00","107.35","105.00","105.80","109.26","118.79","99.72","128.33","90.19","137.86","80.65","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9704175.00","182260.00"
"Thu Jul 16 2026 11:54:00 GMT+0530 (India Standard Time)","105.80","108.50","105.10","108.35","109.25","118.77","99.73","128.29","90.21","137.81","80.69","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9707945.00","235170.00"
"Thu Jul 16 2026 11:55:00 GMT+0530 (India Standard Time)","108.35","108.35","106.00","106.55","109.25","118.76","99.73","128.27","90.22","137.78","80.71","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9743370.00","157560.00"
"Thu Jul 16 2026 11:56:00 GMT+0530 (India Standard Time)","106.55","108.05","106.55","107.35","109.24","118.75","99.74","128.25","90.23","137.76","80.73","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9757280.00","116090.00"
"Thu Jul 16 2026 11:57:00 GMT+0530 (India Standard Time)","107.40","107.50","106.15","107.05","109.24","118.74","99.74","128.24","90.24","137.74","80.74","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9763130.00","90480.00"
"Thu Jul 16 2026 11:58:00 GMT+0530 (India Standard Time)","107.05","107.30","104.70","105.60","109.23","118.72","99.74","128.21","90.25","137.70","80.76","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9817275.00","191750.00"
"Thu Jul 16 2026 11:59:00 GMT+0530 (India Standard Time)","105.60","108.70","105.00","106.20","109.23","118.70","99.75","128.18","90.27","137.66","80.79","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9821045.00","206375.00"
"Thu Jul 16 2026 12:00:00 GMT+0530 (India Standard Time)","106.20","107.85","104.65","104.65","109.22","118.68","99.75","128.15","90.28","137.61","80.82","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9850880.00","211835.00"
"Thu Jul 16 2026 12:01:00 GMT+0530 (India Standard Time)","104.65","104.85","102.35","102.90","109.20","118.65","99.74","128.11","90.28","137.56","80.83","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9855950.00","263965.00"
"Thu Jul 16 2026 12:02:00 GMT+0530 (India Standard Time)","102.90","104.05","101.20","101.30","109.17","118.62","99.72","128.06","90.27","137.51","80.83","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9870120.00","292630.00"
"Thu Jul 16 2026 12:03:00 GMT+0530 (India Standard Time)","101.30","101.35","98.55","98.60","109.08","118.53","99.63","127.98","90.18","137.43","80.73","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9780550.00","739830.00"
"Thu Jul 16 2026 12:04:00 GMT+0530 (India Standard Time)","98.60","100.50","97.75","100.10","109.03","118.48","99.58","127.93","90.13","137.38","80.68","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9751040.00","375830.00"
"Thu Jul 16 2026 12:05:00 GMT+0530 (India Standard Time)","100.10","101.00","99.50","100.70","109.01","118.46","99.56","127.90","90.11","137.35","80.66","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9785815.00","224055.00"
"Thu Jul 16 2026 12:06:00 GMT+0530 (India Standard Time)","100.70","100.85","99.25","100.35","108.99","118.43","99.54","127.88","90.09","137.33","80.65","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9816105.00","171340.00"
"Thu Jul 16 2026 12:07:00 GMT+0530 (India Standard Time)","100.25","100.60","99.15","99.20","108.97","118.42","99.52","127.86","90.08","137.31","80.63","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9815780.00","140660.00"
"Thu Jul 16 2026 12:08:00 GMT+0530 (India Standard Time)","99.30","101.30","99.00","100.25","108.95","118.40","99.51","127.84","90.06","137.29","80.62","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9836190.00","184795.00"
"Thu Jul 16 2026 12:09:00 GMT+0530 (India Standard Time)","100.30","101.15","99.45","100.80","108.94","118.38","99.49","127.82","90.05","137.27","80.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9843275.00","143325.00"
"Thu Jul 16 2026 12:10:00 GMT+0530 (India Standard Time)","100.55","102.35","100.40","101.70","108.92","118.36","99.48","127.80","90.04","137.24","80.60","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9846590.00","140595.00"
"Thu Jul 16 2026 12:11:00 GMT+0530 (India Standard Time)","102.45","103.45","101.95","102.45","108.91","118.34","99.47","127.77","90.04","137.21","80.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9855950.00","212550.00"
"Thu Jul 16 2026 12:12:00 GMT+0530 (India Standard Time)","102.50","104.30","101.10","101.10","108.89","118.31","99.46","127.74","90.03","137.16","80.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9867260.00","239785.00"
"Thu Jul 16 2026 12:13:00 GMT+0530 (India Standard Time)","101.15","101.75","99.00","100.65","108.86","118.28","99.43","127.70","90.01","137.13","80.59","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9871615.00","266240.00"
"Thu Jul 16 2026 12:14:00 GMT+0530 (India Standard Time)","100.65","100.65","98.70","99.70","108.83","118.26","99.41","127.68","89.99","137.10","80.57","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9898395.00","205075.00"
"Thu Jul 16 2026 12:15:00 GMT+0530 (India Standard Time)","99.70","100.70","98.65","99.60","108.82","118.24","99.40","127.66","89.97","137.08","80.55","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9895795.00","137540.00"
"Thu Jul 16 2026 12:16:00 GMT+0530 (India Standard Time)","99.25","99.75","98.25","99.50","108.80","118.22","99.38","127.64","89.95","137.07","80.53","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9901515.00","157820.00"
"Thu Jul 16 2026 12:17:00 GMT+0530 (India Standard Time)","99.50","100.90","99.40","100.00","108.78","118.21","99.36","127.63","89.94","137.05","80.52","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9908275.00","148135.00"
"Thu Jul 16 2026 12:18:00 GMT+0530 (India Standard Time)","100.00","100.45","98.20","99.00","108.77","118.19","99.34","127.61","89.92","137.03","80.50","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9917245.00","155025.00"
"Thu Jul 16 2026 12:19:00 GMT+0530 (India Standard Time)","99.00","101.40","98.25","100.50","108.75","118.17","99.33","127.59","89.91","137.01","80.49","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9914515.00","114920.00"
"Thu Jul 16 2026 12:20:00 GMT+0530 (India Standard Time)","100.60","101.30","100.10","101.05","108.74","118.16","99.32","127.58","89.90","137.00","80.49","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9925175.00","119275.00"
"Thu Jul 16 2026 12:21:00 GMT+0530 (India Standard Time)","101.05","101.45","100.10","100.30","108.73","118.15","99.32","127.57","89.90","136.98","80.48","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9952020.00","93665.00"
"Thu Jul 16 2026 12:22:00 GMT+0530 (India Standard Time)","100.30","100.55","98.10","99.80","108.72","118.13","99.30","127.55","89.88","136.97","80.47","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9967425.00","139750.00"
"Thu Jul 16 2026 12:23:00 GMT+0530 (India Standard Time)","99.80","100.40","98.75","98.80","108.71","118.12","99.29","127.54","89.87","136.96","80.46","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9967165.00","89700.00"
"Thu Jul 16 2026 12:24:00 GMT+0530 (India Standard Time)","98.70","100.85","98.00","100.55","108.69","118.11","99.28","127.53","89.86","136.94","80.45","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9970935.00","105560.00"
"Thu Jul 16 2026 12:25:00 GMT+0530 (India Standard Time)","100.55","107.40","100.40","106.15","108.66","118.04","99.28","127.43","89.89","136.81","80.51","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9904700.00","706030.00"
"Thu Jul 16 2026 12:26:00 GMT+0530 (India Standard Time)","106.15","107.55","106.05","107.25","108.65","118.01","99.29","127.36","89.94","136.72","80.58","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9900020.00","503165.00"
"Thu Jul 16 2026 12:27:00 GMT+0530 (India Standard Time)","107.25","107.25","104.25","106.90","108.64","117.98","99.30","127.32","89.96","136.65","80.62","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9897355.00","332930.00"
"Thu Jul 16 2026 12:28:00 GMT+0530 (India Standard Time)","106.90","111.95","106.80","110.45","108.65","117.94","99.36","127.23","90.07","136.52","80.78","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9832290.00","879905.00"
"Thu Jul 16 2026 12:29:00 GMT+0530 (India Standard Time)","110.45","113.40","109.25","111.30","108.67","117.93","99.41","127.19","90.14","136.45","80.88","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9807655.00","557765.00"
"Thu Jul 16 2026 12:30:00 GMT+0530 (India Standard Time)","111.30","111.30","106.60","107.80","108.67","117.90","99.43","127.14","90.19","136.38","80.96","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9826505.00","469040.00"
"Thu Jul 16 2026 12:31:00 GMT+0530 (India Standard Time)","107.80","108.25","105.30","108.20","108.66","117.89","99.44","127.11","90.22","136.33","80.99","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9856275.00","247000.00"
"Thu Jul 16 2026 12:32:00 GMT+0530 (India Standard Time)","108.20","108.80","105.60","106.15","108.66","117.87","99.45","127.09","90.23","136.30","81.02","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9857510.00","193895.00"
"Thu Jul 16 2026 12:33:00 GMT+0530 (India Standard Time)","106.15","106.15","102.90","103.15","108.64","117.84","99.44","127.04","90.24","136.24","81.04","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9820395.00","346450.00"
"Thu Jul 16 2026 12:34:00 GMT+0530 (India Standard Time)","103.15","104.55","101.20","104.00","108.62","117.81","99.43","127.00","90.24","136.19","81.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9794590.00","282750.00"
"Thu Jul 16 2026 12:35:00 GMT+0530 (India Standard Time)","104.00","104.90","101.45","102.75","108.61","117.79","99.43","126.98","90.25","136.16","81.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9809020.00","201565.00"
"Thu Jul 16 2026 12:36:00 GMT+0530 (India Standard Time)","102.75","104.50","102.75","103.75","108.60","117.78","99.43","126.96","90.25","136.14","81.07","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9819225.00","126750.00"
"Thu Jul 16 2026 12:37:00 GMT+0530 (India Standard Time)","103.75","103.75","100.80","101.05","108.59","117.77","99.42","126.94","90.24","136.12","81.07","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9838660.00","145795.00"
"Thu Jul 16 2026 12:38:00 GMT+0530 (India Standard Time)","100.95","101.75","100.15","101.35","108.58","117.75","99.40","126.92","90.23","136.09","81.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9827285.00","184990.00"
"Thu Jul 16 2026 12:39:00 GMT+0530 (India Standard Time)","101.10","102.00","100.50","100.60","108.57","117.74","99.40","126.91","90.23","136.08","81.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9839830.00","101660.00"
"Thu Jul 16 2026 12:40:00 GMT+0530 (India Standard Time)","100.60","100.95","99.45","100.95","108.55","117.72","99.39","126.89","90.22","136.06","81.05","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9848085.00","133705.00"
"Thu Jul 16 2026 12:41:00 GMT+0530 (India Standard Time)","100.40","100.60","98.70","99.40","108.53","117.70","99.37","126.87","90.20","136.04","81.03","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9846395.00","197600.00"
"Thu Jul 16 2026 12:42:00 GMT+0530 (India Standard Time)","99.35","99.90","94.70","94.70","108.46","117.65","99.28","126.84","90.09","136.03","80.90","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9836710.00","511420.00"
"Thu Jul 16 2026 12:43:00 GMT+0530 (India Standard Time)","95.60","97.00","91.25","93.85","108.31","117.57","99.05","126.82","89.79","136.08","80.53","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9898720.00","974350.00"
"Thu Jul 16 2026 12:44:00 GMT+0530 (India Standard Time)","93.85","96.50","93.85","95.20","108.25","117.53","98.97","126.81","89.70","136.09","80.42","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9927060.00","362180.00"
"Thu Jul 16 2026 12:45:00 GMT+0530 (India Standard Time)","95.20","96.05","93.70","96.00","108.21","117.51","98.92","126.80","89.63","136.09","80.34","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9954490.00","269230.00"
"Thu Jul 16 2026 12:46:00 GMT+0530 (India Standard Time)","96.00","96.45","95.05","96.30","108.19","117.49","98.89","126.79","89.59","136.08","80.29","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","9985105.00","182845.00"
"Thu Jul 16 2026 12:47:00 GMT+0530 (India Standard Time)","96.20","96.25","94.80","95.65","108.17","117.47","98.87","126.78","89.56","136.08","80.26","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10018645.00","132730.00"
"Thu Jul 16 2026 12:48:00 GMT+0530 (India Standard Time)","95.85","95.95","94.90","95.30","108.16","117.46","98.85","126.77","89.54","136.08","80.23","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10027485.00","104260.00"
"Thu Jul 16 2026 12:49:00 GMT+0530 (India Standard Time)","95.30","95.40","94.50","95.40","108.14","117.45","98.82","126.77","89.51","136.08","80.20","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10045165.00","109330.00"
"Thu Jul 16 2026 12:50:00 GMT+0530 (India Standard Time)","95.40","96.50","95.05","96.10","108.12","117.44","98.80","126.76","89.48","136.08","80.16","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10045165.00","125840.00"
"Thu Jul 16 2026 12:51:00 GMT+0530 (India Standard Time)","96.10","96.15","94.50","94.60","108.10","117.43","98.77","126.75","89.45","136.08","80.12","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10045165.00","158795.00"
"Thu Jul 16 2026 12:52:00 GMT+0530 (India Standard Time)","94.60","96.80","94.60","95.50","108.07","117.40","98.73","126.74","89.40","136.08","80.06","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10079160.00","223925.00"
"Thu Jul 16 2026 12:53:00 GMT+0530 (India Standard Time)","95.50","95.50","92.30","92.30","108.01","117.37","98.64","126.74","89.28","136.10","79.92","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10137205.00","372450.00"
"Thu Jul 16 2026 12:54:00 GMT+0530 (India Standard Time)","92.30","94.00","90.20","93.60","107.94","117.34","98.54","126.74","89.14","136.14","79.74","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10194470.00","416065.00"
"Thu Jul 16 2026 12:55:00 GMT+0530 (India Standard Time)","93.60","93.70","92.00","93.25","107.91","117.32","98.49","126.74","89.08","136.15","79.66","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10215790.00","189085.00"
"Thu Jul 16 2026 12:56:00 GMT+0530 (India Standard Time)","93.25","93.80","92.20","93.20","107.88","117.31","98.45","126.74","89.02","136.16","79.59","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10250825.00","179140.00"
"Thu Jul 16 2026 12:57:00 GMT+0530 (India Standard Time)","93.20","93.80","91.90","92.25","107.85","117.29","98.41","126.74","88.97","136.18","79.53","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10294310.00","153790.00"
"Thu Jul 16 2026 12:58:00 GMT+0530 (India Standard Time)","92.25","92.35","90.60","90.90","107.82","117.28","98.35","126.74","88.89","136.20","79.43","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10344685.00","200785.00"
"Thu Jul 16 2026 12:59:00 GMT+0530 (India Standard Time)","90.90","91.65","90.50","90.65","107.79","117.27","98.31","126.75","88.83","136.23","79.36","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10384465.00","143390.00"
"Thu Jul 16 2026 13:00:00 GMT+0530 (India Standard Time)","90.65","90.65","85.55","87.00","107.61","117.23","97.99","126.86","88.36","136.48","78.74","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10470590.00","836615.00"
"Thu Jul 16 2026 13:01:00 GMT+0530 (India Standard Time)","87.00","90.80","86.40","90.80","107.53","117.21","97.85","126.89","88.17","136.56","78.50","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10432955.00","409305.00"
"Thu Jul 16 2026 13:02:00 GMT+0530 (India Standard Time)","90.80","91.35","89.90","90.15","107.48","117.19","97.77","126.90","88.06","136.61","78.35","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10446670.00","296790.00"
"Thu Jul 16 2026 13:03:00 GMT+0530 (India Standard Time)","90.15","90.45","89.35","90.00","107.45","117.18","97.72","126.90","87.99","136.63","78.27","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10498735.00","144820.00"
"Thu Jul 16 2026 13:04:00 GMT+0530 (India Standard Time)","90.00","92.75","89.30","92.75","107.41","117.16","97.67","126.90","87.92","136.65","78.18","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10480860.00","215670.00"
"Thu Jul 16 2026 13:05:00 GMT+0530 (India Standard Time)","92.70","92.85","91.20","91.65","107.36","117.13","97.59","126.90","87.82","136.67","78.05","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10465390.00","309985.00"
"Thu Jul 16 2026 13:06:00 GMT+0530 (India Standard Time)","91.65","92.70","90.65","92.25","107.33","117.11","97.54","126.90","87.75","136.69","77.97","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10565815.00","213135.00"
"Thu Jul 16 2026 13:07:00 GMT+0530 (India Standard Time)","92.25","92.80","90.65","91.70","107.30","117.10","97.49","126.90","87.69","136.70","77.89","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10631660.00","193830.00"
"Thu Jul 16 2026 13:08:00 GMT+0530 (India Standard Time)","91.70","92.70","91.40","92.25","107.27","117.08","97.46","126.90","87.65","136.71","77.83","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10690485.00","151645.00"
"Thu Jul 16 2026 13:09:00 GMT+0530 (India Standard Time)","92.45","92.60","91.20","91.75","107.25","117.07","97.42","126.89","87.60","136.72","77.78","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10686455.00","144105.00"
"Thu Jul 16 2026 13:10:00 GMT+0530 (India Standard Time)","91.90","92.20","90.15","90.25","107.22","117.06","97.38","126.90","87.54","136.74","77.70","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10748400.00","163150.00"
"Thu Jul 16 2026 13:11:00 GMT+0530 (India Standard Time)","90.60","91.50","89.80","89.80","107.19","117.04","97.33","126.90","87.47","136.76","77.61","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10753405.00","192985.00"
"Thu Jul 16 2026 13:12:00 GMT+0530 (India Standard Time)","90.10","91.40","89.45","91.30","107.15","117.03","97.28","126.90","87.40","136.78","77.53","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10798840.00","187460.00"
"Thu Jul 16 2026 13:13:00 GMT+0530 (India Standard Time)","90.80","92.00","90.55","91.60","107.13","117.02","97.25","126.90","87.36","136.79","77.48","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10810150.00","125385.00"
"Thu Jul 16 2026 13:14:00 GMT+0530 (India Standard Time)","91.35","92.65","90.40","90.40","107.11","117.00","97.21","126.90","87.31","136.80","77.41","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10807680.00","156260.00"
"Thu Jul 16 2026 13:15:00 GMT+0530 (India Standard Time)","90.55","90.55","85.00","86.55","106.98","116.97","96.99","126.96","87.00","136.95","77.01","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10843040.00","608335.00"
"Thu Jul 16 2026 13:16:00 GMT+0530 (India Standard Time)","86.55","88.35","85.45","87.90","106.92","116.96","96.89","126.99","86.85","137.02","76.82","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10771865.00","297050.00"
"Thu Jul 16 2026 13:17:00 GMT+0530 (India Standard Time)","87.90","88.55","87.05","87.85","106.88","116.94","96.81","127.01","86.75","137.07","76.68","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10790975.00","228410.00"
"Thu Jul 16 2026 13:18:00 GMT+0530 (India Standard Time)","87.85","88.20","86.30","87.85","106.84","116.93","96.75","127.02","86.67","137.11","76.58","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10875215.00","169000.00"
"Thu Jul 16 2026 13:19:00 GMT+0530 (India Standard Time)","87.85","88.25","87.30","88.15","106.82","116.92","96.72","127.03","86.61","137.13","76.51","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10901930.00","119210.00"
"Thu Jul 16 2026 13:20:00 GMT+0530 (India Standard Time)","88.20","89.65","87.45","89.20","106.78","116.91","96.65","127.04","86.52","137.16","76.40","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10939435.00","213265.00"
"Thu Jul 16 2026 13:21:00 GMT+0530 (India Standard Time)","89.20","89.80","88.40","89.20","106.76","116.90","96.62","127.04","86.48","137.18","76.33","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10957050.00","124150.00"
"Thu Jul 16 2026 13:22:00 GMT+0530 (India Standard Time)","89.20","89.70","87.55","87.55","106.74","116.89","96.58","127.05","86.43","137.20","76.27","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10971025.00","116935.00"
"Thu Jul 16 2026 13:23:00 GMT+0530 (India Standard Time)","87.35","88.20","87.10","87.65","106.71","116.88","96.54","127.06","86.36","137.23","76.19","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10999690.00","135460.00"
"Thu Jul 16 2026 13:24:00 GMT+0530 (India Standard Time)","87.65","87.85","86.20","86.30","106.68","116.87","96.48","127.07","86.28","137.27","76.08","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10990850.00","167700.00"
"Thu Jul 16 2026 13:25:00 GMT+0530 (India Standard Time)","86.30","86.55","83.05","83.95","106.53","116.85","96.21","127.17","85.88","137.49","75.56","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11053510.00","658970.00"
"Thu Jul 16 2026 13:26:00 GMT+0530 (India Standard Time)","84.20","84.20","82.05","83.90","106.43","116.84","96.02","127.25","85.62","137.65","75.21","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10934235.00","412035.00"
"Thu Jul 16 2026 13:27:00 GMT+0530 (India Standard Time)","83.90","84.35","82.50","82.95","106.36","116.83","95.88","127.30","85.41","137.78","74.94","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10909990.00","322010.00"
"Thu Jul 16 2026 13:28:00 GMT+0530 (India Standard Time)","82.95","84.60","82.95","84.25","106.31","116.82","95.79","127.34","85.28","137.85","74.76","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10947105.00","218205.00"
"Thu Jul 16 2026 13:29:00 GMT+0530 (India Standard Time)","84.30","84.45","83.60","84.25","106.28","116.82","95.74","127.36","85.20","137.89","74.66","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","10968230.00","134160.00"
"Thu Jul 16 2026 13:30:00 GMT+0530 (India Standard Time)","84.25","84.25","75.65","77.85","105.95","116.83","95.06","127.72","84.17","138.61","73.28","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11027965.00","1238705.00"
"Thu Jul 16 2026 13:31:00 GMT+0530 (India Standard Time)","77.85","78.20","74.95","75.50","105.69","116.87","94.51","128.05","83.33","139.23","72.15","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11011650.00","868075.00"
"Thu Jul 16 2026 13:32:00 GMT+0530 (India Standard Time)","75.50","77.75","75.20","76.85","105.55","116.89","94.21","128.22","82.88","139.56","71.54","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11046360.00","504660.00"
"Thu Jul 16 2026 13:33:00 GMT+0530 (India Standard Time)","76.85","78.65","75.85","76.50","105.44","116.89","94.00","128.34","82.55","139.79","71.10","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11109410.00","383240.00"
"Thu Jul 16 2026 13:34:00 GMT+0530 (India Standard Time)","76.50","77.95","75.90","77.30","105.37","116.90","93.85","128.42","82.33","139.94","70.81","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11131380.00","257335.00"
"Thu Jul 16 2026 13:35:00 GMT+0530 (India Standard Time)","77.30","77.30","76.00","76.15","105.29","116.90","93.68","128.51","82.07","140.12","70.45","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11151010.00","306150.00"
"Thu Jul 16 2026 13:36:00 GMT+0530 (India Standard Time)","76.15","76.70","75.50","76.05","105.23","116.90","93.56","128.57","81.89","140.25","70.22","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11202360.00","203450.00"
"Thu Jul 16 2026 13:37:00 GMT+0530 (India Standard Time)","76.05","76.05","70.55","72.15","105.02","116.94","93.10","128.86","81.18","140.78","69.27","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11232065.00","674700.00"
"Thu Jul 16 2026 13:38:00 GMT+0530 (India Standard Time)","71.95","72.40","70.00","70.85","104.84","116.98","92.71","129.12","80.57","141.26","68.43","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11184225.00","549315.00"
"Thu Jul 16 2026 13:39:00 GMT+0530 (India Standard Time)","70.60","72.00","70.50","71.60","104.73","117.00","92.47","129.27","80.20","141.54","67.93","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11198915.00","347360.00"
"Thu Jul 16 2026 13:40:00 GMT+0530 (India Standard Time)","71.55","71.55","68.00","69.75","104.49","117.06","91.92","129.62","79.36","142.19","66.79","113.88","143.17","62.77","194.28","33.48","274.68","-46.92","11285820.00","736060.00"
