"Date","Open","High","Low","Close","VWAP ‌VWAP‌ (y,y,y)","SDVWAP1+ ‌VWAP‌ (y,y,y)","SDVWAP1- ‌VWAP‌ (y,y,y)","SDVWAP2+ ‌VWAP‌ (y,y,y)","SDVWAP2- ‌VWAP‌ (y,y,y)","SDVWAP3+ ‌VWAP‌ (y,y,y)","SDVWAP3- ‌VWAP‌ (y,y,y)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","OI","Volume"
"Thu Jul 16 2026 12:31:00 GMT+0530 (India Standard Time)","24176.20","24183.30","24173.00","24183.30","24162.30","24184.61","24139.98","24206.92","24117.67","24229.23","24095.36","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15739750.00","3055.00"
"Thu Jul 16 2026 12:32:00 GMT+0530 (India Standard Time)","24183.30","24183.80","24174.70","24174.70","24162.32","24184.62","24140.02","24206.93","24117.71","24229.23","24095.41","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15741635.00","2665.00"
"Thu Jul 16 2026 12:33:00 GMT+0530 (India Standard Time)","24180.60","24180.60","24170.10","24174.90","24162.37","24184.65","24140.10","24206.92","24117.82","24229.19","24095.55","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15743715.00","6825.00"
"Thu Jul 16 2026 12:34:00 GMT+0530 (India Standard Time)","24174.90","24175.70","24166.00","24170.00","24162.39","24184.64","24140.13","24206.90","24117.88","24229.15","24095.63","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15743910.00","3575.00"
"Thu Jul 16 2026 12:35:00 GMT+0530 (India Standard Time)","24170.00","24178.40","24162.10","24175.00","24162.40","24184.64","24140.17","24206.88","24117.93","24229.12","24095.69","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15745860.00","2990.00"
"Thu Jul 16 2026 12:36:00 GMT+0530 (India Standard Time)","24175.00","24178.40","24165.60","24170.00","24162.42","24184.64","24140.20","24206.86","24117.98","24229.09","24095.75","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15747615.00","2925.00"
"Thu Jul 16 2026 12:37:00 GMT+0530 (India Standard Time)","24170.00","24175.60","24162.40","24162.40","24162.43","24184.63","24140.22","24206.83","24118.02","24229.04","24095.82","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15749175.00","3055.00"
"Thu Jul 16 2026 12:38:00 GMT+0530 (India Standard Time)","24162.40","24172.20","24161.00","24161.00","24162.43","24184.62","24140.24","24206.81","24118.05","24228.99","24095.87","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15749175.00","2470.00"
"Thu Jul 16 2026 12:39:00 GMT+0530 (India Standard Time)","24161.00","24171.90","24160.00","24160.50","24162.43","24184.61","24140.26","24206.78","24118.09","24228.95","24095.92","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15751775.00","2405.00"
"Thu Jul 16 2026 12:40:00 GMT+0530 (India Standard Time)","24160.50","24170.40","24160.00","24161.00","24162.44","24184.59","24140.28","24206.74","24118.13","24228.89","24095.98","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15752945.00","3185.00"
"Thu Jul 16 2026 12:41:00 GMT+0530 (India Standard Time)","24161.00","24169.90","24161.00","24161.00","24162.44","24184.57","24140.30","24206.71","24118.16","24228.85","24096.03","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15752945.00","2535.00"
"Thu Jul 16 2026 12:42:00 GMT+0530 (India Standard Time)","24161.00","24168.00","24151.00","24151.00","24162.43","24184.54","24140.31","24206.66","24118.20","24228.77","24096.08","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15755025.00","3640.00"
"Thu Jul 16 2026 12:43:00 GMT+0530 (India Standard Time)","24151.00","24160.00","24145.00","24154.30","24162.38","24184.44","24140.31","24206.51","24118.24","24228.58","24096.17","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15752815.00","9165.00"
"Thu Jul 16 2026 12:44:00 GMT+0530 (India Standard Time)","24154.30","24159.10","24145.10","24155.00","24162.36","24184.40","24140.31","24206.45","24118.26","24228.50","24096.21","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15752555.00","3900.00"
"Thu Jul 16 2026 12:45:00 GMT+0530 (India Standard Time)","24155.00","24158.20","24146.00","24158.00","24162.34","24184.37","24140.31","24206.39","24118.28","24228.42","24096.26","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15752555.00","3835.00"
"Thu Jul 16 2026 12:46:00 GMT+0530 (India Standard Time)","24158.00","24158.90","24147.00","24157.70","24162.33","24184.34","24140.31","24206.35","24118.30","24228.36","24096.29","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15754180.00","2990.00"
"Thu Jul 16 2026 12:47:00 GMT+0530 (India Standard Time)","24157.70","24158.60","24145.60","24156.20","24162.31","24184.31","24140.32","24206.30","24118.32","24228.29","24096.33","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15755545.00","3055.00"
"Thu Jul 16 2026 12:48:00 GMT+0530 (India Standard Time)","24156.20","24157.60","24145.10","24157.00","24162.29","24184.27","24140.32","24206.25","24118.34","24228.23","24096.36","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15756715.00","3380.00"
"Thu Jul 16 2026 12:49:00 GMT+0530 (India Standard Time)","24157.00","24157.00","24145.00","24156.80","24162.28","24184.24","24140.32","24206.20","24118.35","24228.16","24096.39","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15758340.00","3120.00"
"Thu Jul 16 2026 12:50:00 GMT+0530 (India Standard Time)","24156.80","24157.20","24145.00","24146.10","24162.25","24184.20","24140.31","24206.15","24118.36","24228.10","24096.41","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15760095.00","3120.00"
"Thu Jul 16 2026 12:51:00 GMT+0530 (India Standard Time)","24146.10","24157.20","24146.00","24155.00","24162.24","24184.17","24140.30","24206.10","24118.37","24228.03","24096.44","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15762760.00","3315.00"
"Thu Jul 16 2026 12:52:00 GMT+0530 (India Standard Time)","24155.00","24156.80","24145.00","24156.80","24162.22","24184.14","24140.30","24206.05","24118.39","24227.97","24096.47","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15763995.00","3185.00"
"Thu Jul 16 2026 12:53:00 GMT+0530 (India Standard Time)","24156.80","24156.80","24145.00","24150.00","24162.20","24184.10","24140.30","24206.00","24118.39","24227.90","24096.49","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15763995.00","3380.00"
"Thu Jul 16 2026 12:54:00 GMT+0530 (India Standard Time)","24150.00","24153.20","24140.00","24150.00","24162.14","24184.01","24140.26","24205.89","24118.39","24227.76","24096.51","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15765620.00","7540.00"
"Thu Jul 16 2026 12:55:00 GMT+0530 (India Standard Time)","24150.00","24152.00","24140.00","24151.20","24162.11","24183.98","24140.25","24205.84","24118.38","24227.71","24096.52","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15765555.00","2990.00"
"Thu Jul 16 2026 12:56:00 GMT+0530 (India Standard Time)","24151.20","24151.20","24142.00","24149.80","24162.09","24183.94","24140.23","24205.80","24118.38","24227.65","24096.52","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15766595.00","3120.00"
"Thu Jul 16 2026 12:57:00 GMT+0530 (India Standard Time)","24149.80","24150.20","24141.00","24141.00","24162.05","24183.90","24140.21","24205.75","24118.36","24227.60","24096.51","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15767505.00","3445.00"
"Thu Jul 16 2026 12:58:00 GMT+0530 (India Standard Time)","24141.00","24148.90","24140.10","24146.10","24162.02","24183.86","24140.18","24205.71","24118.34","24227.55","24096.50","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15767960.00","3185.00"
"Thu Jul 16 2026 12:59:00 GMT+0530 (India Standard Time)","24146.10","24146.80","24139.00","24140.00","24161.97","24183.81","24140.14","24205.65","24118.30","24227.48","24096.47","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15768480.00","4550.00"
"Thu Jul 16 2026 13:00:00 GMT+0530 (India Standard Time)","24140.00","24144.80","24125.00","24125.00","24161.60","24183.56","24139.64","24205.52","24117.68","24227.47","24095.72","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15769975.00","22880.00"
"Thu Jul 16 2026 13:01:00 GMT+0530 (India Standard Time)","24125.00","24144.00","24125.00","24133.00","24161.52","24183.49","24139.54","24205.47","24117.56","24227.45","24095.58","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15770365.00","5330.00"
"Thu Jul 16 2026 13:02:00 GMT+0530 (India Standard Time)","24131.10","24144.70","24130.00","24143.10","24161.46","24183.44","24139.48","24205.41","24117.50","24227.39","24095.52","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15772120.00","4875.00"
"Thu Jul 16 2026 13:03:00 GMT+0530 (India Standard Time)","24143.10","24144.00","24131.30","24143.20","24161.42","24183.40","24139.44","24205.38","24117.47","24227.36","24095.49","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15772705.00","3055.00"
"Thu Jul 16 2026 13:04:00 GMT+0530 (India Standard Time)","24143.20","24149.00","24131.00","24149.00","24161.39","24183.36","24139.42","24205.34","24117.45","24227.31","24095.47","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15774330.00","3120.00"
"Thu Jul 16 2026 13:05:00 GMT+0530 (India Standard Time)","24149.00","24150.20","24135.20","24148.90","24161.36","24183.33","24139.40","24205.29","24117.43","24227.25","24095.47","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15776150.00","3315.00"
"Thu Jul 16 2026 13:06:00 GMT+0530 (India Standard Time)","24148.90","24150.30","24136.00","24137.10","24161.33","24183.29","24139.37","24205.25","24117.40","24227.21","24095.44","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15777710.00","3120.00"
"Thu Jul 16 2026 13:07:00 GMT+0530 (India Standard Time)","24137.10","24150.80","24135.00","24135.10","24161.27","24183.23","24139.31","24205.19","24117.35","24227.14","24095.39","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15779725.00","5265.00"
"Thu Jul 16 2026 13:08:00 GMT+0530 (India Standard Time)","24135.10","24151.00","24135.10","24151.00","24161.25","24183.20","24139.29","24205.15","24117.34","24227.10","24095.39","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15783040.00","2730.00"
"Thu Jul 16 2026 13:09:00 GMT+0530 (India Standard Time)","24138.40","24151.20","24137.00","24138.00","24161.21","24183.16","24139.27","24205.10","24117.32","24227.05","24095.37","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15784990.00","3250.00"
"Thu Jul 16 2026 13:10:00 GMT+0530 (India Standard Time)","24148.30","24148.30","24131.00","24131.00","24161.15","24183.10","24139.20","24205.06","24117.25","24227.01","24095.29","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15786875.00","4680.00"
"Thu Jul 16 2026 13:11:00 GMT+0530 (India Standard Time)","24131.00","24146.00","24130.10","24143.00","24161.11","24183.06","24139.16","24205.01","24117.20","24226.96","24095.25","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15788435.00","3835.00"
"Thu Jul 16 2026 13:12:00 GMT+0530 (India Standard Time)","24131.00","24145.60","24130.10","24145.60","24161.06","24183.01","24139.11","24204.96","24117.16","24226.91","24095.22","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15790320.00","4160.00"
"Thu Jul 16 2026 13:13:00 GMT+0530 (India Standard Time)","24145.60","24147.00","24131.00","24146.50","24161.01","24182.96","24139.07","24204.90","24117.13","24226.84","24095.18","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15791815.00","4615.00"
"Thu Jul 16 2026 13:14:00 GMT+0530 (India Standard Time)","24146.50","24149.30","24134.00","24136.00","24160.96","24182.90","24139.02","24204.84","24117.08","24226.79","24095.14","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15794220.00","4810.00"
"Thu Jul 16 2026 13:15:00 GMT+0530 (India Standard Time)","24136.00","24142.90","24125.60","24133.00","24160.82","24182.79","24138.85","24204.76","24116.88","24226.73","24094.91","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15794870.00","9620.00"
"Thu Jul 16 2026 13:16:00 GMT+0530 (India Standard Time)","24133.00","24136.90","24125.00","24126.00","24160.73","24182.73","24138.72","24204.74","24116.72","24226.74","24094.71","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15793505.00","5850.00"
"Thu Jul 16 2026 13:17:00 GMT+0530 (India Standard Time)","24126.00","24137.60","24125.00","24135.60","24160.68","24182.70","24138.66","24204.71","24116.64","24226.73","24094.63","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15794545.00","3315.00"
"Thu Jul 16 2026 13:18:00 GMT+0530 (India Standard Time)","24135.60","24136.00","24125.00","24133.00","24160.63","24182.66","24138.60","24204.69","24116.57","24226.72","24094.53","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15797080.00","3250.00"
"Thu Jul 16 2026 13:19:00 GMT+0530 (India Standard Time)","24133.00","24136.60","24125.10","24136.60","24160.58","24182.62","24138.54","24204.67","24116.49","24226.71","24094.45","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15799550.00","3380.00"
"Thu Jul 16 2026 13:20:00 GMT+0530 (India Standard Time)","24136.60","24140.00","24126.00","24140.00","24160.53","24182.58","24138.47","24204.63","24116.42","24226.68","24094.37","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15801370.00","4160.00"
"Thu Jul 16 2026 13:21:00 GMT+0530 (India Standard Time)","24140.00","24141.00","24135.00","24139.30","24160.48","24182.53","24138.43","24204.58","24116.38","24226.63","24094.33","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15802670.00","3900.00"
"Thu Jul 16 2026 13:22:00 GMT+0530 (India Standard Time)","24141.00","24141.90","24131.00","24138.30","24160.43","24182.49","24138.38","24204.54","24116.32","24226.59","24094.27","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15805010.00","4030.00"
"Thu Jul 16 2026 13:23:00 GMT+0530 (India Standard Time)","24138.30","24138.30","24130.00","24131.00","24160.36","24182.43","24138.29","24204.50","24116.22","24226.57","24094.15","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15807220.00","5330.00"
"Thu Jul 16 2026 13:24:00 GMT+0530 (India Standard Time)","24131.00","24136.20","24130.00","24133.20","24160.27","24182.36","24138.19","24204.45","24116.10","24226.54","24094.01","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15809170.00","5980.00"
"Thu Jul 16 2026 13:25:00 GMT+0530 (India Standard Time)","24133.20","24133.30","24121.00","24121.00","24160.00","24182.21","24137.78","24204.43","24115.56","24226.65","24093.34","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15810665.00","15470.00"
"Thu Jul 16 2026 13:26:00 GMT+0530 (India Standard Time)","24121.00","24123.10","24115.10","24117.50","24159.61","24182.08","24137.13","24204.55","24114.66","24227.03","24092.18","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15813265.00","18655.00"
"Thu Jul 16 2026 13:27:00 GMT+0530 (India Standard Time)","24117.50","24123.90","24115.20","24118.00","24159.26","24181.94","24136.57","24204.63","24113.88","24227.32","24091.19","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15819895.00","17160.00"
"Thu Jul 16 2026 13:28:00 GMT+0530 (India Standard Time)","24118.00","24124.90","24116.10","24120.00","24159.15","24181.90","24136.40","24204.65","24113.65","24227.40","24090.90","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15822430.00","5590.00"
"Thu Jul 16 2026 13:29:00 GMT+0530 (India Standard Time)","24120.00","24124.50","24119.00","24123.90","24159.03","24181.84","24136.23","24204.64","24113.42","24227.45","24090.61","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15825225.00","6370.00"
"Thu Jul 16 2026 13:30:00 GMT+0530 (India Standard Time)","24120.00","24120.00","24085.00","24104.60","24157.26","24181.74","24132.78","24206.22","24108.30","24230.71","24083.82","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15828930.00","65780.00"
"Thu Jul 16 2026 13:31:00 GMT+0530 (India Standard Time)","24100.20","24102.30","24085.00","24090.00","24156.85","24181.79","24131.91","24206.73","24106.97","24231.67","24082.03","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15830555.00","13260.00"
"Thu Jul 16 2026 13:32:00 GMT+0530 (India Standard Time)","24090.00","24102.00","24085.00","24091.00","24156.54","24181.82","24131.27","24207.09","24105.99","24232.36","24080.72","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15833935.00","10075.00"
"Thu Jul 16 2026 13:33:00 GMT+0530 (India Standard Time)","24091.00","24102.00","24090.00","24091.00","24156.27","24181.82","24130.72","24207.37","24105.17","24232.92","24079.62","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15838420.00","9165.00"
"Thu Jul 16 2026 13:34:00 GMT+0530 (India Standard Time)","24091.00","24103.40","24091.00","24095.00","24155.90","24181.80","24130.00","24207.70","24104.10","24233.60","24078.21","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15840695.00","13130.00"
"Thu Jul 16 2026 13:35:00 GMT+0530 (India Standard Time)","24095.00","24100.80","24091.00","24095.10","24155.72","24181.79","24129.65","24207.86","24103.58","24233.92","24077.51","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15842190.00","6370.00"
"Thu Jul 16 2026 13:36:00 GMT+0530 (India Standard Time)","24095.10","24099.60","24092.00","24098.00","24155.58","24181.78","24129.39","24207.97","24103.20","24234.16","24077.00","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15844400.00","4940.00"
"Thu Jul 16 2026 13:37:00 GMT+0530 (India Standard Time)","24098.00","24098.00","24078.00","24080.00","24155.12","24181.84","24128.40","24208.56","24101.68","24235.28","24074.96","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15846480.00","14170.00"
"Thu Jul 16 2026 13:38:00 GMT+0530 (India Standard Time)","24080.00","24082.20","24071.00","24076.30","24154.31","24182.05","24126.58","24209.79","24098.84","24237.52","24071.10","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15847585.00","22230.00"
"Thu Jul 16 2026 13:39:00 GMT+0530 (India Standard Time)","24071.00","24080.00","24066.00","24070.00","24153.49","24182.28","24124.70","24211.07","24095.90","24239.86","24067.11","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15852655.00","21970.00"
"Thu Jul 16 2026 13:40:00 GMT+0530 (India Standard Time)","24070.00","24074.30","24055.20","24067.60","24152.60","24182.56","24122.64","24212.52","24092.68","24242.48","24062.72","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15861885.00","22360.00"
"Thu Jul 16 2026 13:41:00 GMT+0530 (India Standard Time)","24067.60","24070.00","24056.00","24063.30","24152.24","24182.67","24121.82","24213.10","24091.39","24243.53","24060.96","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15858895.00","8840.00"
"Thu Jul 16 2026 13:42:00 GMT+0530 (India Standard Time)","24063.30","24069.80","24060.50","24069.20","24151.95","24182.73","24121.17","24213.52","24090.39","24244.30","24059.61","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15859870.00","7540.00"
"Thu Jul 16 2026 13:43:00 GMT+0530 (India Standard Time)","24069.20","24071.70","24061.00","24067.50","24151.73","24182.78","24120.69","24213.82","24089.65","24244.86","24058.61","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15862405.00","5720.00"
"Thu Jul 16 2026 13:44:00 GMT+0530 (India Standard Time)","24067.50","24068.70","24059.80","24059.80","24151.19","24182.90","24119.48","24214.61","24087.77","24246.33","24056.06","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15865590.00","13650.00"
"Thu Jul 16 2026 13:45:00 GMT+0530 (India Standard Time)","24059.80","24068.00","24059.60","24066.30","24150.67","24182.99","24118.35","24215.31","24086.04","24247.62","24053.72","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15862535.00","13650.00"
"Thu Jul 16 2026 13:46:00 GMT+0530 (India Standard Time)","24066.30","24071.40","24064.30","24070.00","24150.23","24183.02","24117.45","24215.80","24084.66","24248.59","24051.88","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15863835.00","12220.00"
"Thu Jul 16 2026 13:47:00 GMT+0530 (India Standard Time)","24070.00","24072.00","24065.00","24069.90","24149.97","24183.02","24116.91","24216.08","24083.85","24249.14","24050.80","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15866175.00","7410.00"
"Thu Jul 16 2026 13:48:00 GMT+0530 (India Standard Time)","24069.90","24070.60","24064.70","24070.00","24149.74","24183.03","24116.45","24216.32","24083.15","24249.61","24049.86","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15868515.00","6435.00"
"Thu Jul 16 2026 13:49:00 GMT+0530 (India Standard Time)","24070.00","24070.00","24065.10","24067.60","24149.50","24183.03","24115.96","24216.57","24082.42","24250.11","24048.88","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15872805.00","6760.00"
"Thu Jul 16 2026 13:50:00 GMT+0530 (India Standard Time)","24066.10","24073.50","24065.80","24069.90","24149.08","24183.02","24115.14","24216.96","24081.20","24250.90","24047.26","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15875015.00","12025.00"
"Thu Jul 16 2026 13:51:00 GMT+0530 (India Standard Time)","24069.90","24075.60","24068.80","24075.60","24148.68","24182.97","24114.39","24217.26","24080.11","24251.55","24045.82","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15877095.00","12090.00"
"Thu Jul 16 2026 13:52:00 GMT+0530 (India Standard Time)","24078.70","24088.40","24071.20","24080.00","24148.42","24182.91","24113.94","24217.39","24079.45","24251.88","24044.97","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15877225.00","8840.00"
"Thu Jul 16 2026 13:53:00 GMT+0530 (India Standard Time)","24080.00","24090.00","24075.20","24075.20","24148.26","24182.87","24113.66","24217.47","24079.06","24252.07","24044.46","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15879565.00","5395.00"
"Thu Jul 16 2026 13:54:00 GMT+0530 (India Standard Time)","24075.20","24087.40","24070.40","24074.00","24148.08","24182.82","24113.33","24217.57","24078.58","24252.32","24043.84","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15881580.00","6175.00"
"Thu Jul 16 2026 13:55:00 GMT+0530 (India Standard Time)","24074.00","24094.40","24074.00","24094.40","24147.96","24182.78","24113.15","24217.59","24078.33","24252.40","24043.52","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15884115.00","4485.00"
"Thu Jul 16 2026 13:56:00 GMT+0530 (India Standard Time)","24091.00","24101.00","24082.70","24090.00","24147.70","24182.65","24112.76","24217.59","24077.82","24252.53","24042.87","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15885870.00","10660.00"
"Thu Jul 16 2026 13:57:00 GMT+0530 (India Standard Time)","24090.00","24098.00","24090.00","24095.00","24147.58","24182.58","24112.58","24217.57","24077.58","24252.57","24042.58","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15883985.00","5655.00"
"Thu Jul 16 2026 13:58:00 GMT+0530 (India Standard Time)","24095.00","24099.00","24090.00","24090.50","24147.49","24182.53","24112.45","24217.57","24077.41","24252.61","24042.37","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15885480.00","3900.00"
"Thu Jul 16 2026 13:59:00 GMT+0530 (India Standard Time)","24090.50","24105.00","24090.00","24099.00","24147.41","24182.48","24112.34","24217.54","24077.28","24252.61","24042.21","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15886585.00","3705.00"
"Thu Jul 16 2026 14:00:00 GMT+0530 (India Standard Time)","24099.00","24107.00","24090.00","24091.30","24147.27","24182.39","24112.15","24217.51","24077.03","24252.63","24041.91","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15888275.00","6435.00"
"Thu Jul 16 2026 14:01:00 GMT+0530 (India Standard Time)","24091.30","24105.50","24091.30","24103.60","24147.20","24182.34","24112.06","24217.48","24076.92","24252.63","24041.78","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15889185.00","3510.00"
"Thu Jul 16 2026 14:02:00 GMT+0530 (India Standard Time)","24103.60","24109.80","24095.00","24107.20","24147.12","24182.28","24111.97","24217.44","24076.81","24252.60","24041.65","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15890875.00","4225.00"
"Thu Jul 16 2026 14:03:00 GMT+0530 (India Standard Time)","24107.20","24108.00","24095.00","24095.00","24147.03","24182.22","24111.85","24217.40","24076.66","24252.59","24041.48","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15892825.00","4550.00"
"Thu Jul 16 2026 14:04:00 GMT+0530 (India Standard Time)","24095.00","24106.70","24092.50","24103.30","24146.96","24182.17","24111.76","24217.37","24076.55","24252.58","24041.35","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15895035.00","3575.00"
"Thu Jul 16 2026 14:05:00 GMT+0530 (India Standard Time)","24103.30","24106.00","24092.50","24106.00","24146.89","24182.11","24111.66","24217.34","24076.44","24252.56","24041.22","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15895945.00","3965.00"
"Thu Jul 16 2026 14:06:00 GMT+0530 (India Standard Time)","24106.00","24110.00","24093.10","24110.00","24146.79","24182.03","24111.55","24217.28","24076.31","24252.52","24041.07","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15896790.00","5460.00"
"Thu Jul 16 2026 14:07:00 GMT+0530 (India Standard Time)","24098.50","24110.00","24098.10","24106.60","24146.70","24181.96","24111.44","24217.21","24076.18","24252.47","24040.92","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15900300.00","5460.00"
"Thu Jul 16 2026 14:08:00 GMT+0530 (India Standard Time)","24106.60","24108.20","24098.00","24100.00","24146.62","24181.90","24111.34","24217.17","24076.06","24252.45","24040.79","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15901925.00","4225.00"
"Thu Jul 16 2026 14:09:00 GMT+0530 (India Standard Time)","24100.00","24103.80","24092.50","24100.00","24146.53","24181.83","24111.22","24217.14","24075.91","24252.44","24040.61","24097.77","24202.43","23967.33","24332.87","23862.67","24567.97","23627.57","15903420.00","4680.00"
